,year,local_government_area,postcode,suburb_town_name,offence_division,offence_subdivision,offence_subgroup,incidents_recorded,offence_id,offence_count
926,2020,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,8.0
927,2020,Melbourne,3031,Kensington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
928,2020,Melbourne,3031,Kensington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2.0,A83,2.0
929,2020,Melbourne,3031,Kensington,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,3.0
930,2020,Melbourne,3031,Kensington,A Crimes against the person,Other crimes against the person,Other crimes against the person,19.0,Other,22.0
931,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,27.0,A211,26.0
932,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,42.0,A212,35.0
933,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",6.0,A22,7.0
934,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,33.0,A231,37.0
935,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,38.0,A232,41.0
936,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,12.0,A51,15.0
937,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,2.0,A52,3.0
938,2020,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3.0,A712,6.0
939,2020,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,3.0,A721,5.0
940,2020,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,1.0
941,2020,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,2.0,A731,6.0
942,2020,Melbourne,3051,North Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,6.0,A732,15.0
943,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A82 Neglect or ill treatment of people,1.0,A82,1.0
944,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,4.0,A83,5.0
945,2020,Melbourne,3051,North Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,7.0,A89,11.0
946,2020,Melbourne,3051,North Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,26.0,Other,38.0
947,2020,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,16.0,A212,12.0
948,2020,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",15.0,A22,22.0
949,2020,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,3.0,A231,3.0
950,2020,Melbourne,3052,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,24.0,A232,27.0
951,2020,Melbourne,3052,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
952,2020,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
953,2020,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,2.0
954,2020,Melbourne,3052,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,3.0,A732,6.0
955,2020,Melbourne,3052,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,6.0,Other,6.0
956,2020,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,12.0,A211,11.0
957,2020,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,24.0,A212,21.0
958,2020,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",4.0,A22,4.0
959,2020,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,6.0,A231,9.0
960,2020,Melbourne,3052,Parkville,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,24.0,A232,30.0
961,2020,Melbourne,3052,Parkville,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
962,2020,Melbourne,3052,Parkville,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1.0,A52,1.0
963,2020,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,2.0
964,2020,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
965,2020,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,4.0,A722,10.0
966,2020,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,4.0
967,2020,Melbourne,3052,Parkville,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,9.0
968,2020,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2.0,A83,1.0
969,2020,Melbourne,3052,Parkville,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,3.0
970,2020,Melbourne,3052,Parkville,A Crimes against the person,Other crimes against the person,Other crimes against the person,23.0,Other,30.0
971,2020,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,20.0,A211,20.0
972,2020,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,44.0,A212,40.0
973,2020,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",8.0,A22,8.0
974,2020,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,28.0,A231,30.0
975,2020,Melbourne,3053,Carlton,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,53.0,A232,56.0
976,2020,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,20.0,A51,28.0
977,2020,Melbourne,3053,Carlton,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,5.0,A52,5.0
978,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,2.0
979,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,3.0,A712,3.0
980,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,1.0,A721,1.0
981,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,2.0
982,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,8.0,A731,14.0
983,2020,Melbourne,3053,Carlton,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,5.0,A732,9.0
984,2020,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2.0,A81,3.0
985,2020,Melbourne,3053,Carlton,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,5.0,A89,6.0
986,2020,Melbourne,3053,Carlton,A Crimes against the person,Other crimes against the person,Other crimes against the person,33.0,Other,37.0
987,2020,Melbourne,3054,Carlton North,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,1.0,A211,1.0
988,2020,Melbourne,3054,Carlton North,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,1.0,A231,1.0
989,2020,Melbourne,3054,Carlton North,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,1.0,A232,1.0
990,2020,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,2.0,A211,2.0
991,2020,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,1.0,A212,1.0
992,2020,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,1.0
993,2020,Melbourne,3141,South Yarra,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,2.0,A232,2.0
994,2020,Melbourne,3141,South Yarra,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
995,2020,Melbourne,3141,South Yarra,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,1.0,A89,1.0
996,2020,Melbourne,3141,South Yarra,A Crimes against the person,Other crimes against the person,Other crimes against the person,1.0,Other,1.0
997,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,2.0,A211,2.0
998,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,4.0,A212,4.0
999,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,2.0,A231,2.0
1000,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,2.0,A232,2.0
1001,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,1.0,A51,1.0
1002,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1.0,A712,1.0
1003,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,2.0,A732,2.0
1004,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,4.0,A81,4.0
1005,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3.0,A89,4.0
1006,2020,Melbourne,3207,Port Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,1.0,Other,1.0
1007,2019,Melbourne,3000,Carlton,A Crimes against the person,Other crimes against the person,Other crimes against the person,1.0,Other,1.0
1008,2019,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,84.0,A211,82.0
1009,2019,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,501.0,A212,472.0
1010,2019,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",97.0,A22,137.0
1011,2019,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,107.0,A231,112.0
1012,2019,Melbourne,3000,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,587.0,A232,673.0
1013,2019,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,110.0,A51,160.0
1014,2019,Melbourne,3000,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,30.0,A52,58.0
1015,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,9.0,A711,14.0
1016,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,14.0,A712,23.0
1017,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,6.0,A721,14.0
1018,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,14.0,A722,15.0
1019,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,8.0,A731,18.0
1020,2019,Melbourne,3000,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,39.0,A732,60.0
1021,2019,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,3.0,A81,9.0
1022,2019,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,14.0,A83,22.0
1023,2019,Melbourne,3000,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,30.0,A89,50.0
1024,2019,Melbourne,3000,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,296.0,Other,360.0
1025,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,8.0,A211,9.0
1026,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,23.0,A212,22.0
1027,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",7.0,A22,13.0
1028,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,10.0,A231,9.0
1029,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,30.0,A232,34.0
1030,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2.0,A51,2.0
1031,2019,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1032,2019,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
1033,2019,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2.0,A721,2.0
1034,2019,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,1.0,A731,3.0
1035,2019,Melbourne,3002,East Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,1.0,A732,1.0
1036,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,1.0,A83,1.0
1037,2019,Melbourne,3002,East Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,3.0
1038,2019,Melbourne,3002,East Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,11.0,Other,15.0
1039,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,9.0,A211,9.0
1040,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,26.0,A212,22.0
1041,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",5.0,A22,6.0
1042,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,13.0,A231,13.0
1043,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,20.0,A232,22.0
1044,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,12.0,A51,17.0
1045,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,5.0,A52,6.0
1046,2019,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,4.0,A712,7.0
1047,2019,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,4.0
1048,2019,Melbourne,3003,West Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,5.0,A732,12.0
1049,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,2.0,A81,2.0
1050,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,2.0,A83,1.0
1051,2019,Melbourne,3003,West Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,2.0
1052,2019,Melbourne,3003,West Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,18.0,Other,21.0
1053,2019,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,18.0,A211,17.0
1054,2019,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,43.0,A212,40.0
1055,2019,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",10.0,A22,15.0
1056,2019,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,16.0,A231,22.0
1057,2019,Melbourne,3004,Melbourne,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,34.0,A232,48.0
1058,2019,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,16.0,A51,20.0
1059,2019,Melbourne,3004,Melbourne,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,2.0,A52,3.0
1060,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,11.0,A711,14.0
1061,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,5.0,A712,8.0
1062,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2.0,A721,11.0
1063,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,7.0,A722,14.0
1064,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,6.0,A731,13.0
1065,2019,Melbourne,3004,Melbourne,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,10.0,A732,14.0
1066,2019,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A81 Dangerous driving,1.0,A81,1.0
1067,2019,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,6.0,A83,10.0
1068,2019,Melbourne,3004,Melbourne,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,9.0,A89,17.0
1069,2019,Melbourne,3004,Melbourne,A Crimes against the person,Other crimes against the person,Other crimes against the person,62.0,Other,146.0
1070,2019,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,1.0,A211,1.0
1071,2019,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,8.0,A212,7.0
1072,2019,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",8.0,A22,11.0
1073,2019,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,1.0,A231,1.0
1074,2019,Melbourne,3006,South Wharf,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,9.0,A232,14.0
1075,2019,Melbourne,3006,South Wharf,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,1.0,A711,1.0
1076,2019,Melbourne,3006,South Wharf,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,2.0,A89,2.0
1077,2019,Melbourne,3006,South Wharf,A Crimes against the person,Other crimes against the person,Other crimes against the person,2.0,Other,2.0
1078,2019,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,30.0,A211,29.0
1079,2019,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,94.0,A212,102.0
1080,2019,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",12.0,A22,20.0
1081,2019,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,56.0,A231,69.0
1082,2019,Melbourne,3006,Southbank,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,128.0,A232,147.0
1083,2019,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,20.0,A51,33.0
1084,2019,Melbourne,3006,Southbank,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,6.0,A52,8.0
1085,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,3.0
1086,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,6.0,A712,6.0
1087,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A721 FV Harassment and private nuisance,2.0,A721,3.0
1088,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,3.0
1089,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,3.0,A731,10.0
1090,2019,Melbourne,3006,Southbank,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,5.0,A732,6.0
1091,2019,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,9.0,A83,9.0
1092,2019,Melbourne,3006,Southbank,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,9.0,A89,15.0
1093,2019,Melbourne,3006,Southbank,A Crimes against the person,Other crimes against the person,Other crimes against the person,77.0,Other,99.0
1094,2019,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,21.0,A211,24.0
1095,2019,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,33.0,A212,32.0
1096,2019,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",19.0,A22,29.0
1097,2019,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,35.0,A231,37.0
1098,2019,Melbourne,3008,Docklands,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,90.0,A232,109.0
1099,2019,Melbourne,3008,Docklands,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,15.0,A51,17.0
1100,2019,Melbourne,3008,Docklands,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,1.0,A52,2.0
1101,2019,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,3.0
1102,2019,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,2.0,A712,2.0
1103,2019,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,7.0,A722,7.0
1104,2019,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5.0,A731,13.0
1105,2019,Melbourne,3008,Docklands,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,10.0,A732,11.0
1106,2019,Melbourne,3008,Docklands,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A83 Throw or discharge object endangering people,3.0,A83,3.0
1107,2019,Melbourne,3008,Docklands,A Crimes against the person,A80 Dangerous and negligent acts endangering people,A89 Other dangerous or negligent acts endangering people,3.0,A89,5.0
1108,2019,Melbourne,3008,Docklands,A Crimes against the person,Other crimes against the person,Other crimes against the person,54.0,Other,84.0
1109,2019,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,3.0,A212,3.0
1110,2019,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",1.0,A22,1.0
1111,2019,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,1.0,A231,1.0
1112,2019,Melbourne,3031,Flemington,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,3.0,A232,3.0
1113,2019,Melbourne,3031,Flemington,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,2.0,A51,2.0
1114,2019,Melbourne,3031,Flemington,A Crimes against the person,Other crimes against the person,Other crimes against the person,3.0,Other,3.0
1115,2019,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A211 FV Serious assault,19.0,A211,18.0
1116,2019,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A212 Non-FV Serious assault,14.0,A212,8.0
1117,2019,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,"A22 Assault police, emergency services or other authorised officer",2.0,A22,2.0
1118,2019,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A231 FV Common assault,16.0,A231,19.0
1119,2019,Melbourne,3031,Kensington,A Crimes against the person,A20 Assault and related offences,A232 Non-FV Common assault,13.0,A232,16.0
1120,2019,Melbourne,3031,Kensington,A Crimes against the person,A50 Robbery,A51 Aggravated robbery,13.0,A51,15.0
1121,2019,Melbourne,3031,Kensington,A Crimes against the person,A50 Robbery,A52 Non-Aggravated robbery,5.0,A52,6.0
1122,2019,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A711 FV Stalking,3.0,A711,4.0
1123,2019,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A712 Non-FV Stalking,1.0,A712,1.0
1124,2019,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A722 Non-FV Harassment and private nuisance,1.0,A722,1.0
1125,2019,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A731 FV Threatening behaviour,5.0,A731,8.0
1126,2019,Melbourne,3031,Kensington,A Crimes against the person,"A70 Stalking, harassment and threatening behaviour",A732 Non-FV Threatening behaviour,4.0,A732,10.0
